gene	logFC	logCPM	LR	PValue	FDR
CCDC163P	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RBM15	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NRAS	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GATAD2B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SLC50A1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TIPRL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RC3H1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NPL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TRMT1L	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMEM183A	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ANGEL2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SDCCAG8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ADI1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
POMC	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
FOSL2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PAPOLG	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
AC007386.2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MTHFD2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
IMMT	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
FBLN7	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
IWS1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MLTK	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMEM194B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TRAK2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ANKRD28	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CLASP2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
WDR48	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
EIF1B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KIF9	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GLT8D1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NEK4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ATP6V1A	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
EEFSEC	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
COPB2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-185E8.1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DCUN1D1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PARL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DGKG	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RTP4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
LPP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
EXOC1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PPM1K	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PDE5A	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SCLT1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CTSO	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
FRG1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TRIO	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GOLPH3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GPBP1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GAPT	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
COL4A3BP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CSNK1G3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
LARS	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SPARC	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NUDCD2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GRK6	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GNL1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
VARS	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PEX6	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DNPH1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TRAM2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ICK	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TBC1D32	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RNF146	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
AKAP7	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SGK1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
COA1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ZNF138	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PTPN12	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PON2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
AP4M1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PILRB	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C7orf60	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CALU	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ATP6V0E2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RPS6KA3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MED14	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KRBOX4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
EBP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
WDR45	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KDM5C	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
HUWE1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PHF8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SASH3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RNF122	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
AC090186.1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TCEA1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CSPP1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CPNE3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KIAA1429	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KB-1460A1.5	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MED30	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SNTB1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
THEM6	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TTC39B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CLTA	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-220I1.1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMEM2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-305L7.3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
HIATL1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ZBTB43	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PPP1R26	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C9orf69	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NSMF	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DPH7	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PFKFB3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
APBB1IP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SIRT1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SUPV3L1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SPOCK2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DNAJB12	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PPP3CB	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SAMD8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-773D16.1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SUFU	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MXI1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RAB11FIP2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ATE1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GLRX3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
UTF1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TNNI2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CTR9	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMX2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C11orf48	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
FRMD8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NDUFS8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KCNE3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DCUN1D5	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMEM218	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
IFFO1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
LINC00938	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TFCP2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GRASP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NFE2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PA2G4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-611E13.2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMPO	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
EID3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KIAA1033	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MMAB	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PTPN11	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TAOK3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PABPC3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
B3GALTL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
UCHL3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RASA3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ARHGAP5	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PRPF39	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DNAL1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ACYP1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
IRF2BPL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ADAM10	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
VPS13C	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ARIH1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SIN3A	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
IREB2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
FAM195A	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TSR3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RSL1D1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KIAA0430	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NFATC2IP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
STX1B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MBTPS1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KIAA0513	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
AC027763.2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ACADVL	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GABARAP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GPS2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RANGRF	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TVP23B	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CRLF3	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ZNF830	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
COX11	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
KPNA2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TTYH2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
UBE2O	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GALNT1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ZCCHC2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SIRPB1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MRPS26	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C20orf201	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C19orf66	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
MRPL4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TMED1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SMARCA4	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
CCDC159	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
BABAM1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DDA1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ATP13A1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PIH1D1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
SIGLEC9	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
GP6	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
ZNF524	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
UTY	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
DGCR8	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NF2	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
NFAM1	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
TTC38	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
PIGP	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
WRB	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
C21orf33	1.45679349099205	9.36536128399303	-2.31767972325552e-07	1	1
RP11-34P13.7	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-34P13.8	5.23485779762922e-16	9.28504180100655	0	1	1
AL627309.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-34P13.9	5.23485779762922e-16	9.28504180100655	0	1	1
AP006222.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-669L17.10	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-857K21.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-857K21.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-857K21.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-206L10.3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-206L10.5	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-206L10.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-206L10.9	5.23485779762922e-16	9.28504180100655	0	1	1
FAM87B	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00115	5.23485779762922e-16	9.28504180100655	0	1	1
FAM41C	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-54O7.1	5.23485779762922e-16	9.28504180100655	0	1	1
SAMD11	5.23485779762922e-16	9.28504180100655	0	1	1
KLHL17	5.23485779762922e-16	9.28504180100655	0	1	1
PLEKHN1	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf170	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-54O7.17	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-54O7.11	5.23485779762922e-16	9.28504180100655	0	1	1
AGRN	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-54O7.18	5.23485779762922e-16	9.28504180100655	0	1	1
RNF223	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf159	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-465B22.5	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-465B22.8	5.23485779762922e-16	9.28504180100655	0	1	1
TTLL10-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
TTLL10	5.23485779762922e-16	9.28504180100655	0	1	1
TNFRSF18	5.23485779762922e-16	9.28504180100655	0	1	1
TNFRSF4	5.23485779762922e-16	9.28504180100655	0	1	1
B3GALT6	5.23485779762922e-16	9.28504180100655	0	1	1
FAM132A	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-902P8.12	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-902P8.10	5.23485779762922e-16	9.28504180100655	0	1	1
SCNN1D	5.23485779762922e-16	9.28504180100655	0	1	1
ACAP3	5.23485779762922e-16	9.28504180100655	0	1	1
PUSL1	5.23485779762922e-16	9.28504180100655	0	1	1
GLTPD1	5.23485779762922e-16	9.28504180100655	0	1	1
TAS1R3	5.23485779762922e-16	9.28504180100655	0	1	1
DVL1	5.23485779762922e-16	9.28504180100655	0	1	1
MXRA8	5.23485779762922e-16	9.28504180100655	0	1	1
CCNL2	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-758J18.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-758J18.13	5.23485779762922e-16	9.28504180100655	0	1	1
ANKRD65	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-758J18.10	5.23485779762922e-16	9.28504180100655	0	1	1
VWA1	5.23485779762922e-16	9.28504180100655	0	1	1
ATAD3C	5.23485779762922e-16	9.28504180100655	0	1	1
ATAD3B	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM240	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf233	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-345P4.9	5.23485779762922e-16	9.28504180100655	0	1	1
MMP23B	5.23485779762922e-16	9.28504180100655	0	1	1
CDK11B	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-345P4.10	5.23485779762922e-16	9.28504180100655	0	1	1
SLC35E2B	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-345P4.7	5.23485779762922e-16	9.28504180100655	0	1	1
CDK11A	5.23485779762922e-16	9.28504180100655	0	1	1
SLC35E2	5.23485779762922e-16	9.28504180100655	0	1	1
NADK	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-140A9.1	5.23485779762922e-16	9.28504180100655	0	1	1
CALML6	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM52	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf222	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-547D24.1	5.23485779762922e-16	9.28504180100655	0	1	1
GABRD	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-547D24.3	5.23485779762922e-16	9.28504180100655	0	1	1
PRKCZ	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-892K4.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-181G12.2	5.23485779762922e-16	9.28504180100655	0	1	1
AL590822.2	5.23485779762922e-16	9.28504180100655	0	1	1
AL590822.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-181G12.4	5.23485779762922e-16	9.28504180100655	0	1	1
SKI	5.23485779762922e-16	9.28504180100655	0	1	1
MORN1	5.23485779762922e-16	9.28504180100655	0	1	1
PEX10	5.23485779762922e-16	9.28504180100655	0	1	1
PLCH2	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-395M20.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-395M20.3	5.23485779762922e-16	9.28504180100655	0	1	1
PANK4	5.23485779762922e-16	9.28504180100655	0	1	1
HES5	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-395M20.12	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-395M20.7	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-395M20.9	5.23485779762922e-16	9.28504180100655	0	1	1
FAM213B	5.23485779762922e-16	9.28504180100655	0	1	1
MMEL1	5.23485779762922e-16	9.28504180100655	0	1	1
TTC34	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00982	5.23485779762922e-16	9.28504180100655	0	1	1
PRDM16	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-22L13.1	5.23485779762922e-16	9.28504180100655	0	1	1
ARHGEF16	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-46F15.2	5.23485779762922e-16	9.28504180100655	0	1	1
TPRG1L	5.23485779762922e-16	9.28504180100655	0	1	1
WRAP73	5.23485779762922e-16	9.28504180100655	0	1	1
TP73	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1092A11.5	5.23485779762922e-16	9.28504180100655	0	1	1
SMIM1	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-286D6.5	5.23485779762922e-16	9.28504180100655	0	1	1
CEP104	5.23485779762922e-16	9.28504180100655	0	1	1
DFFB	5.23485779762922e-16	9.28504180100655	0	1	1
LINC01134	5.23485779762922e-16	9.28504180100655	0	1	1
AJAP1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-154H17.1	5.23485779762922e-16	9.28504180100655	0	1	1
NPHP4	5.23485779762922e-16	9.28504180100655	0	1	1
CHD5	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-120G22.11	5.23485779762922e-16	9.28504180100655	0	1	1
RNF207	5.23485779762922e-16	9.28504180100655	0	1	1
ICMT	5.23485779762922e-16	9.28504180100655	0	1	1
LINC00337	5.23485779762922e-16	9.28504180100655	0	1	1
GPR153	5.23485779762922e-16	9.28504180100655	0	1	1
ACOT7	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-202O8.3	5.23485779762922e-16	9.28504180100655	0	1	1
HES2	5.23485779762922e-16	9.28504180100655	0	1	1
ESPN	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-202O8.2	5.23485779762922e-16	9.28504180100655	0	1	1
PLEKHG5	5.23485779762922e-16	9.28504180100655	0	1	1
TAS1R1	5.23485779762922e-16	9.28504180100655	0	1	1
ZBTB48	5.23485779762922e-16	9.28504180100655	0	1	1
KLHL21	5.23485779762922e-16	9.28504180100655	0	1	1
PHF13	5.23485779762922e-16	9.28504180100655	0	1	1
THAP3	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-242F24.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-312B8.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-338N10.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-338N10.2	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-338N10.3	5.23485779762922e-16	9.28504180100655	0	1	1
VAMP3	5.23485779762922e-16	9.28504180100655	0	1	1
PER3	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-467L1.4	5.23485779762922e-16	9.28504180100655	0	1	1
UTS2	5.23485779762922e-16	9.28504180100655	0	1	1
TNFRSF9	5.23485779762922e-16	9.28504180100655	0	1	1
ERRFI1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-431K24.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-431K24.4	5.23485779762922e-16	9.28504180100655	0	1	1
SLC45A1	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1115A15.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-633I8.4	5.23485779762922e-16	9.28504180100655	0	1	1
ENO1-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
CA6	5.23485779762922e-16	9.28504180100655	0	1	1
SLC2A7	5.23485779762922e-16	9.28504180100655	0	1	1
SLC2A5	5.23485779762922e-16	9.28504180100655	0	1	1
GPR157	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-510D11.1	5.23485779762922e-16	9.28504180100655	0	1	1
RP3-510D11.2	5.23485779762922e-16	9.28504180100655	0	1	1
H6PD	5.23485779762922e-16	9.28504180100655	0	1	1
SPSB1	5.23485779762922e-16	9.28504180100655	0	1	1
SLC25A33	5.23485779762922e-16	9.28504180100655	0	1	1
TMEM201	5.23485779762922e-16	9.28504180100655	0	1	1
PIK3CD	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf200	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-558F24.4	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-84A14.5	5.23485779762922e-16	9.28504180100655	0	1	1
RBP7	5.23485779762922e-16	9.28504180100655	0	1	1
UBE4B	5.23485779762922e-16	9.28504180100655	0	1	1
KIF1B	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-736L20.3	5.23485779762922e-16	9.28504180100655	0	1	1
APITD1	5.23485779762922e-16	9.28504180100655	0	1	1
APITD1-CORT	5.23485779762922e-16	9.28504180100655	0	1	1
CORT	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-1113E3.3	5.23485779762922e-16	9.28504180100655	0	1	1
PEX14	5.23485779762922e-16	9.28504180100655	0	1	1
CASZ1	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-734G22.3	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf127	5.23485779762922e-16	9.28504180100655	0	1	1
TARDBP	5.23485779762922e-16	9.28504180100655	0	1	1
MASP2	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-635E18.8	5.23485779762922e-16	9.28504180100655	0	1	1
SRM	5.23485779762922e-16	9.28504180100655	0	1	1
EXOSC10	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-635E18.7	5.23485779762922e-16	9.28504180100655	0	1	1
RP4-635E18.6	5.23485779762922e-16	9.28504180100655	0	1	1
MTOR	5.23485779762922e-16	9.28504180100655	0	1	1
MTOR-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
ANGPTL7	5.23485779762922e-16	9.28504180100655	0	1	1
UBIAD1	5.23485779762922e-16	9.28504180100655	0	1	1
PTCHD2	5.23485779762922e-16	9.28504180100655	0	1	1
RP1-69M21.2	5.23485779762922e-16	9.28504180100655	0	1	1
FBXO2	5.23485779762922e-16	9.28504180100655	0	1	1
FBXO44	5.23485779762922e-16	9.28504180100655	0	1	1
FBXO6	5.23485779762922e-16	9.28504180100655	0	1	1
DRAXIN	5.23485779762922e-16	9.28504180100655	0	1	1
C1orf167	5.23485779762922e-16	9.28504180100655	0	1	1
RP11-56N19.5	5.23485779762922e-16	9.28504180100655	0	1	1
CLCN6	5.23485779762922e-16	9.28504180100655	0	1	1
NPPA-AS1	5.23485779762922e-16	9.28504180100655	0	1	1
NPPA	5.23485779762922e-16	9.28504180100655	0	1	1
KIAA2013	5.23485779762922e-16	9.28504180100655	0	1	1
PLOD1	5.23485779762922e-16	9.28504180100655	0	1	1
MFN2	5.23485779762922e-16	9.28504180100655	0	1	1
VPS13D	5.23485779762922e-16	9.28504180100655	0	1	1
RP5-888M10.2	5.23485779762922e-16	9.28504180100655	0	1	1
DHRS3	5.23485779762922e-16	9.28504180100655	0	1	1
